cell_id,geometry
125183,"POLYGON ((5672.049805 1277.550049, 5665.25 1283.287476, 5661.850098 1286.474976, 5658.875 1292.849976, 5658.237305 1296.887451, 5658.024902 1299.012451, 5658.024902 1301.137451, 5662.912598 1304.537476, 5672.475098 1302.837524, 5672.899902 1296.675049, 5672.899902 1289.875, 5672.049805 1278.824951, 5672.049805 1277.550049))"
125184,"POLYGON ((5681.1875 1272.237549, 5673.112305 1274.574951, 5672.262695 1276.912476, 5673.112305 1289.875, 5672.6875 1302.837524, 5679.0625 1306.449951, 5691.174805 1305.8125, 5695.637695 1301.775024, 5698.399902 1296.675049, 5696.274902 1279.675049, 5690.537598 1274.574951, 5682.25 1272.237549, 5681.1875 1272.237549))"
125185,"POLYGON ((5719.225098 1289.875, 5710.087402 1299.4375, 5716.037598 1301.987549, 5722.200195 1305.175049, 5733.037598 1309.637451, 5733.674805 1309.637451, 5735.587402 1307.724976, 5737.924805 1304.324951, 5739.625 1300.712524, 5740.262695 1297.525024, 5728.362305 1292.425049, 5719.649902 1289.875, 5719.225098 1289.875))"
125186,"POLYGON ((5608.299805 1288.387451, 5603.200195 1290.724976, 5601.712402 1300.287476, 5602.137695 1307.300049, 5604.262695 1311.762451, 5613.1875 1319.412476, 5616.587402 1316.4375, 5618.712402 1312.400024, 5617.862305 1296.25, 5616.375 1293.699951, 5613.1875 1290.512451, 5609.149902 1288.387451, 5608.299805 1288.387451))"
125187,"POLYGON ((5648.887695 1298.800049, 5642.299805 1299.862549, 5642.087402 1309.212524, 5642.725098 1313.675049, 5643.149902 1325.150024, 5645.912598 1326.212524, 5649.3125 1326.637451, 5654.625 1325.787476, 5658.662598 1316.4375, 5662.912598 1304.75, 5657.387695 1300.925049, 5649.3125 1298.800049, 5648.887695 1298.800049))"
125188,"POLYGON ((5621.475098 1292.212524, 5618.075195 1296.675049, 5618.924805 1312.400024, 5621.899902 1318.987549, 5626.575195 1324.087524, 5630.612305 1326.212524, 5635.5 1327.0625, 5642.9375 1325.362549, 5641.875 1309.212524, 5642.087402 1299.862549, 5630.825195 1294.762451, 5622.537598 1292.212524, 5621.475098 1292.212524))"
125189,"POLYGON ((5709.237305 1299.650024, 5702.012695 1300.925049, 5699.462402 1306.662476, 5699.037598 1310.0625, 5699.25 1313.887451, 5700.3125 1317.287476, 5704.774902 1323.449951, 5714.125 1324.512451, 5724.325195 1316.012451, 5733.25 1309.849976, 5722.200195 1305.387451, 5710.087402 1299.650024, 5709.237305 1299.650024))"
125190,"POLYGON ((5602.137695 1290.9375, 5586.200195 1294.974976, 5584.712402 1306.449951, 5590.024902 1311.550049, 5594.912598 1318.137451, 5601.924805 1325.150024, 5612.125 1321.962524, 5613.1875 1319.837524, 5607.237305 1314.949951, 5602.5625 1309.425049, 5601.5 1300.287476, 5602.987305 1290.9375, 5602.137695 1290.9375))"
125191,"POLYGON ((5672.049805 1303.050049, 5663.337402 1304.537476, 5662.912598 1304.962524, 5658.875 1316.4375, 5654.625 1326, 5656.325195 1328.974976, 5659.512695 1332.162476, 5665.462402 1334.925049, 5671.837402 1326.637451, 5675.875 1320.050049, 5679.0625 1306.875, 5672.6875 1303.050049, 5672.049805 1303.050049))"
125192,"POLYGON ((5584.5 1307.087524, 5583.862305 1307.724976, 5582.587402 1310.275024, 5582.162598 1311.974976, 5581.3125 1314.3125, 5581.524902 1319.199951, 5581.524902 1321.75, 5593.424805 1333.650024, 5601.712402 1325.150024, 5594.700195 1318.137451, 5589.8125 1311.550049, 5584.924805 1307.087524, 5584.5 1307.087524))"
125193,"POLYGON ((5683.3125 1306.449951, 5679.274902 1306.662476, 5675.875 1320.262451, 5680.549805 1323.025024, 5685.862305 1326.849976, 5687.350098 1326.637451, 5689.049805 1325.574951, 5699.887695 1317.074951, 5698.612305 1313.887451, 5697.125 1311.762451, 5693.512695 1308.150024, 5690.537598 1306.449951, 5683.3125 1306.449951))"
125194,"POLYGON ((5733.462402 1309.849976, 5714.337402 1324.512451, 5718.799805 1329.1875, 5729 1343.425049, 5732.1875 1343, 5736.012695 1341.300049, 5742.8125 1333.224976, 5744.087402 1328.762451, 5743.875 1322.8125, 5741.75 1317.287476, 5737.075195 1311.974976, 5733.887695 1309.849976, 5733.462402 1309.849976))"
125195,"POLYGON ((5675.875 1320.474976, 5672.049805 1326.637451, 5665.674805 1334.925049, 5667.587402 1338.537476, 5676.087402 1343.637451, 5683.100098 1337.474976, 5684.375 1331.3125, 5686.287598 1327.0625, 5685.012695 1326.637451, 5682.462402 1324.512451, 5680.549805 1323.237549, 5676.087402 1320.6875, 5675.875 1320.474976))"
125196,"POLYGON ((5700.100098 1317.074951, 5690.537598 1324.724976, 5686.287598 1327.275024, 5684.587402 1331.3125, 5683.3125 1337.050049, 5683.737305 1337.262451, 5685.4375 1336.625, 5688.837402 1335.987549, 5702.4375 1331.3125, 5703.712402 1327.0625, 5704.5625 1323.449951, 5700.100098 1317.287476, 5700.100098 1317.074951))"
125197,"POLYGON ((5581.524902 1321.962524, 5580.037598 1323.449951, 5576.212402 1328.762451, 5568.5625 1335.137451, 5568.5625 1337.262451, 5574.725098 1340.025024, 5583.012695 1339.387451, 5587.475098 1338.537476, 5589.600098 1338.537476, 5591.087402 1338.324951, 5592.787598 1335.987549, 5593.424805 1333.862549, 5581.524902 1321.962524))"
125198,"POLYGON ((5704.774902 1323.662476, 5702.649902 1330.675049, 5703.075195 1341.300049, 5710.087402 1342.150024, 5714.549805 1341.9375, 5719.862305 1342.362549, 5728.575195 1343.849976, 5729 1343.849976, 5728.787598 1343.212524, 5718.587402 1329.1875, 5714.337402 1324.724976, 5706.262695 1323.662476, 5704.774902 1323.662476))"
125199,"POLYGON ((5702.012695 1331.525024, 5688.837402 1336.199951, 5683.3125 1337.474976, 5676.087402 1343.849976, 5681.399902 1353.625, 5683.524902 1353.412476, 5693.087402 1351.925049, 5699.887695 1346.824951, 5701.587402 1345.125, 5702.862305 1341.724976, 5702.862305 1334.925049, 5702.4375 1331.525024, 5702.012695 1331.525024))"
125200,"POLYGON ((5611.700195 1322.175049, 5601.924805 1325.362549, 5593.637695 1333.862549, 5593 1335.775024, 5600.012695 1339.8125, 5607.875 1346.612549, 5617.225098 1350.650024, 5620.200195 1350.012451, 5621.475098 1347.675049, 5622.962402 1337.050049, 5619.137695 1327.699951, 5612.337402 1322.175049, 5611.700195 1322.175049))"
125201,"POLYGON ((5703.075195 1341.512451, 5701.799805 1344.912476, 5702.225098 1345.550049, 5721.987305 1360, 5724.962402 1357.449951, 5727.512695 1352.987549, 5728.787598 1348.525024, 5729 1344.275024, 5719.862305 1342.574951, 5714.549805 1342.150024, 5710.087402 1342.362549, 5703.924805 1341.512451, 5703.075195 1341.512451))"
125202,"POLYGON ((5589.8125 1338.537476, 5583.012695 1339.599976, 5575.149902 1340.237549, 5576.850098 1346.612549, 5577.274902 1348.737549, 5577.487305 1351.287476, 5579.1875 1355.75, 5587.475098 1355.75, 5591.725098 1351.287476, 5591.9375 1347.037476, 5591.512695 1342.150024, 5590.875 1338.537476, 5589.8125 1338.537476))"
125203,"POLYGON ((5751.3125 1330.675049, 5746.424805 1331.525024, 5742.387695 1333.862549, 5736.225098 1341.724976, 5734.524902 1350.012451, 5734.737305 1352.137451, 5749.825195 1353.625, 5757.049805 1353.199951, 5763.850098 1343.425049, 5763 1335.775024, 5757.6875 1331.949951, 5751.737305 1330.675049, 5751.3125 1330.675049))"
125204,"POLYGON ((5649.524902 1333.224976, 5644.637695 1334.074951, 5638.899902 1337.050049, 5634.862305 1341.512451, 5632.950195 1346.612549, 5644 1351.712524, 5653.774902 1359.150024, 5657.174805 1355.112549, 5662.700195 1338.75, 5660.575195 1336.625, 5657.174805 1334.712524, 5650.587402 1333.224976, 5649.524902 1333.224976))"
125205,"POLYGON ((5593 1335.987549, 5591.087402 1338.537476, 5592.149902 1347.037476, 5591.9375 1351.074951, 5596.1875 1354.050049, 5601.712402 1359.150024, 5610 1357.449951, 5617.4375 1350.862549, 5607.875 1346.824951, 5605.112305 1344.912476, 5600.012695 1340.025024, 5593.212402 1335.987549, 5593 1335.987549))"
125206,"POLYGON ((5701.587402 1345.337524, 5699.887695 1347.037476, 5693.299805 1351.925049, 5694.787598 1354.262451, 5697.337402 1357.025024, 5699.25 1358.300049, 5701.587402 1358.9375, 5704.350098 1360.425049, 5720.924805 1362.550049, 5722.200195 1360.212524, 5711.575195 1352.349976, 5701.799805 1345.337524, 5701.587402 1345.337524))"
125207,"POLYGON ((5632.737305 1346.824951, 5630.825195 1350.4375, 5629.975098 1353.837524, 5629.762695 1357.025024, 5630.399902 1361.275024, 5633.799805 1367.4375, 5636.774902 1370.412476, 5640.387695 1372.537476, 5649.524902 1368.712524, 5653.774902 1359.362549, 5644 1351.925049, 5632.950195 1346.824951, 5632.737305 1346.824951))"
125208,"POLYGON ((5734.737305 1352.349976, 5733.887695 1355.537476, 5733.887695 1359.150024, 5752.162598 1372.75, 5753.649902 1366.800049, 5754.712402 1359.787476, 5757.049805 1353.412476, 5753.012695 1353.412476, 5751.3125 1352.987549, 5749.825195 1353.837524, 5746 1352.987549, 5736.225098 1352.349976, 5734.737305 1352.349976))"
125209,"POLYGON ((5579.1875 1355.962524, 5575.149902 1362.337524, 5568.5625 1371.474976, 5572.8125 1375.9375, 5574.087402 1376.787476, 5577.912598 1378.487549, 5582.162598 1379.125, 5585.5625 1378.912476, 5588.112305 1376.574951, 5588.325195 1368.074951, 5587.6875 1361.487549, 5587.475098 1355.962524, 5579.1875 1355.962524))"
125210,"POLYGON ((5591.9375 1351.287476, 5587.6875 1355.75, 5587.899902 1361.487549, 5588.537598 1368.074951, 5588.325195 1376.362549, 5594.912598 1373.8125, 5597.887695 1368.287476, 5599.799805 1362.337524, 5601.5 1359.362549, 5600.4375 1358.512451, 5596.1875 1354.262451, 5592.149902 1351.287476, 5591.9375 1351.287476))"
125211,"POLYGON ((5664.399902 1338.537476, 5662.700195 1338.962524, 5657.387695 1355.112549, 5653.987305 1359.362549, 5649.737305 1368.712524, 5671.412598 1376.787476, 5675.237305 1373.175049, 5677.575195 1369.137451, 5681.1875 1353.412476, 5675.875 1343.849976, 5668.862305 1339.387451, 5665.462402 1338.537476, 5664.399902 1338.537476))"
125212,"POLYGON ((5619.987305 1350.224976, 5617.012695 1351.287476, 5614.037598 1353.625, 5610.212402 1357.449951, 5610.212402 1366.162476, 5613.612305 1366.800049, 5629.549805 1366.587524, 5629.762695 1365.099976, 5629.337402 1361.699951, 5627.424805 1356.599976, 5623.174805 1351.925049, 5620.200195 1350.224976, 5619.987305 1350.224976))"
125213,"POLYGON ((5696.912598 1356.8125, 5697.549805 1363.1875, 5697.549805 1365.099976, 5696.912598 1367.012451, 5700.3125 1370.412476, 5700.737305 1370.412476, 5701.375 1365.949951, 5704.137695 1360.849976, 5704.137695 1360.425049, 5701.587402 1359.150024, 5699.25 1358.512451, 5697.337402 1357.237549, 5696.912598 1356.8125))"
125214,"POLYGON ((5704.350098 1360.637451, 5701.587402 1365.949951, 5700.950195 1370.625, 5704.774902 1374.875, 5711.362305 1381.037476, 5712.637695 1381.037476, 5715.399902 1379.337524, 5719.225098 1375.087524, 5721.350098 1369.349976, 5721.350098 1363.1875, 5720.712402 1362.550049, 5705.625 1360.637451, 5704.350098 1360.637451))"
125215,"POLYGON ((5692.450195 1352.137451, 5681.399902 1353.837524, 5678.637695 1363.400024, 5677.787598 1368.287476, 5678.212402 1371.262451, 5679.274902 1373.599976, 5694.575195 1370.625, 5700.100098 1370.412476, 5696.700195 1367.012451, 5697.337402 1365.099976, 5696.912598 1357.237549, 5693.087402 1352.137451, 5692.450195 1352.137451))"
125216,"POLYGON ((5610.212402 1366.375, 5610.212402 1370.625, 5611.700195 1372.962524, 5618.924805 1377.637451, 5624.237305 1379.762451, 5624.875 1379.762451, 5626.575195 1378.0625, 5628.274902 1375.087524, 5629.549805 1370.625, 5629.549805 1366.800049, 5613.612305 1367.012451, 5610.637695 1366.375, 5610.212402 1366.375))"
125217,"POLYGON ((5609.362305 1357.662476, 5604.6875 1358.9375, 5601.5 1359.574951, 5599.587402 1363.400024, 5598.100098 1368.287476, 5595.125 1373.599976, 5595.762695 1374.025024, 5601.075195 1373.175049, 5606.174805 1373.599976, 5610.637695 1372.112549, 5610 1370.625, 5610 1357.662476, 5609.362305 1357.662476))"
125225,"POLYGON ((5553.049805 1191.0625, 5546.25 1193.612549, 5544.125 1193.824951, 5536.475098 1198.074951, 5545.825195 1203.387451, 5553.6875 1208.487549, 5554.75 1208.487549, 5556.237305 1206.362549, 5558.575195 1199.775024, 5558.575195 1199.137451, 5556.024902 1195.525024, 5553.6875 1191.0625, 5553.049805 1191.0625))"
125226,"POLYGON ((5525.212402 1186.8125, 5520.75 1191.275024, 5514.799805 1198.5, 5515.012695 1200.412476, 5516.924805 1202.75, 5521.174805 1206.574951, 5523.9375 1205.300049, 5530.524902 1200.837524, 5532.862305 1199.5625, 5533.5 1198.074951, 5527.762695 1188.300049, 5525.424805 1186.8125, 5525.212402 1186.8125))"
125235,"POLYGON ((5533.712402 1198.074951, 5533.075195 1199.5625, 5534.350098 1209.550049, 5534.350098 1212.3125, 5534.987305 1223.362549, 5535.412598 1224.212524, 5537.537598 1223.787476, 5541.575195 1220.8125, 5546.462402 1216.349976, 5553.6875 1208.699951, 5550.712402 1206.574951, 5536.262695 1198.074951, 5533.712402 1198.074951))"
125237,"POLYGON ((5532.649902 1199.775024, 5525 1204.875, 5520.962402 1206.787476, 5517.774902 1209.974976, 5517.137695 1211.037476, 5520.962402 1214.650024, 5530.100098 1219.962524, 5534.774902 1223.150024, 5534.5625 1214.862549, 5534.137695 1209.550049, 5533.924805 1207.212524, 5533.075195 1199.775024, 5532.649902 1199.775024))"
125241,"POLYGON ((5516.712402 1211.037476, 5515.012695 1211.675049, 5512.674805 1216.349976, 5511.399902 1219.112549, 5511.399902 1222.087524, 5514.375 1225.0625, 5532.862305 1227.612549, 5533.5 1227.612549, 5534.350098 1226.125, 5534.987305 1223.574951, 5520.962402 1214.862549, 5516.924805 1211.037476, 5516.712402 1211.037476))"
125245,"POLYGON ((5553.899902 1208.699951, 5546.462402 1216.5625, 5541.575195 1221.025024, 5537.537598 1224, 5546.674805 1226.337524, 5550.287598 1227.400024, 5557.9375 1229.949951, 5563.037598 1229.737549, 5566.649902 1225.487549, 5561.975098 1219.962524, 5556.662598 1211.037476, 5554.962402 1208.699951, 5553.899902 1208.699951))"
125251,"POLYGON ((5514.375 1225.275024, 5511.825195 1232.925049, 5510.762695 1239.9375, 5510.975098 1241, 5514.162598 1245.887451, 5521.600098 1244.1875, 5533.287598 1230.587524, 5533.287598 1227.824951, 5532.649902 1227.612549, 5525 1226.974976, 5518.625 1225.699951, 5515.012695 1225.275024, 5514.375 1225.275024))"
125253,"POLYGON ((5537.325195 1224, 5535.200195 1224.637451, 5533.5 1227.824951, 5533.5 1230.800049, 5537.112305 1235.262451, 5541.149902 1241.425049, 5542.424805 1242.275024, 5544.337402 1242.487549, 5549.4375 1239.087524, 5555.600098 1233.349976, 5558.149902 1230.162476, 5537.537598 1224.212524, 5537.325195 1224))"
125258,"POLYGON ((5561.125 1229.949951, 5558.362305 1230.162476, 5555.8125 1233.349976, 5552.200195 1236.962524, 5548.587402 1239.9375, 5544.337402 1242.699951, 5549.225098 1246.099976, 5561.975098 1253.75, 5563.037598 1249.074951, 5563.674805 1241.849976, 5563.037598 1235.262451, 5563.037598 1229.949951, 5561.125 1229.949951))"
125259,"POLYGON ((5501.200195 1236.537476, 5498.225098 1236.75, 5496.100098 1241.425049, 5493.762695 1245.462524, 5494.399902 1248.012451, 5497.375 1254.387451, 5509.487305 1248.862549, 5512.462402 1248.012451, 5513.950195 1246.099976, 5510.337402 1240.362549, 5506.299805 1238.449951, 5501.412598 1236.75, 5501.200195 1236.537476))"
125260,"POLYGON ((5533.287598 1230.800049, 5521.8125 1244.1875, 5526.912598 1249.925049, 5527.975098 1250.987549, 5529.674805 1250.987549, 5531.587402 1251.412476, 5538.174805 1251.412476, 5538.600098 1250.775024, 5538.8125 1249.5, 5540.299805 1246.099976, 5541.575195 1242.0625, 5533.924805 1231.4375, 5533.287598 1230.800049))"
125267,"POLYGON ((5541.787598 1242.275024, 5538.387695 1251.412476, 5539.875 1254.599976, 5542 1260.762451, 5552.625 1260.125, 5560.0625 1259.275024, 5562.612305 1256.512451, 5562.1875 1254.387451, 5561.549805 1253.537476, 5550.924805 1247.375, 5544.125 1242.699951, 5542.212402 1242.275024, 5541.787598 1242.275024))"
125270,"POLYGON ((5528.1875 1251.199951, 5528.1875 1254.599976, 5528.399902 1254.8125, 5528.1875 1264.800049, 5531.587402 1265.4375, 5536.6875 1266.925049, 5541.787598 1260.974976, 5538.8125 1253.112549, 5538.600098 1252.050049, 5538.387695 1251.625, 5531.587402 1251.625, 5529.674805 1251.199951, 5528.1875 1251.199951))"
125272,"POLYGON ((5521.387695 1244.400024, 5514.162598 1246.099976, 5512.887695 1247.800049, 5514.375 1256.724976, 5516.924805 1266.287476, 5517.350098 1267.137451, 5519.262695 1267.987549, 5519.899902 1267.987549, 5524.149902 1266.074951, 5527.975098 1264.800049, 5527.975098 1251.199951, 5521.600098 1244.400024, 5521.387695 1244.400024))"
125274,"POLYGON ((5512.674805 1248.012451, 5509.487305 1249.074951, 5497.587402 1254.599976, 5494.399902 1263.949951, 5494.612305 1265.4375, 5495.25 1265.650024, 5502.262695 1271.175049, 5506.725098 1270.324951, 5516.924805 1267.137451, 5514.162598 1256.724976, 5513.950195 1254.599976, 5512.674805 1248.224976, 5512.674805 1248.012451))"
125281,"POLYGON ((5567.075195 1177.037476, 5557.512695 1178.949951, 5554.325195 1188.9375, 5553.899902 1191.275024, 5555.600098 1193.824951, 5556.237305 1195.525024, 5558.787598 1199.137451, 5564.524902 1195.949951, 5570.262695 1194.037476, 5569.625 1190.425049, 5569.200195 1183.837524, 5567.924805 1177.037476, 5567.075195 1177.037476))"
125282,"POLYGON ((5569.837402 1194.25, 5564.524902 1196.162476, 5558.787598 1199.349976, 5557.087402 1205.087524, 5554.962402 1208.487549, 5562.1875 1219.962524, 5566.862305 1225.487549, 5575.575195 1223.574951, 5574.725098 1213.800049, 5574.725098 1208.912476, 5576.212402 1199.5625, 5570.475098 1194.25, 5569.837402 1194.25))"
125283,"POLYGON ((5623.174805 1187.449951, 5620.625 1192.762451, 5619.987305 1197.012451, 5620.200195 1198.712524, 5633.375 1201.050049, 5637.412598 1202.75, 5638.475098 1201.900024, 5641.024902 1200.199951, 5652.075195 1195.737549, 5652.287598 1194.462524, 5651.649902 1188.512451, 5625.299805 1187.449951, 5623.174805 1187.449951))"
125284,"POLYGON ((5608.725098 1190.212524, 5596.399902 1192.125, 5591.299805 1197.650024, 5592.362305 1200.412476, 5593.424805 1205.724976, 5599.162598 1207.849976, 5612.762695 1210.1875, 5615.524902 1203.599976, 5615.950195 1200.199951, 5615.100098 1195.3125, 5613.612305 1192.125, 5612.125 1190.212524, 5608.725098 1190.212524))"
125285,"POLYGON ((5619.987305 1198.925049, 5619.350098 1201.050049, 5629.549805 1209.125, 5632.950195 1212.525024, 5635.712402 1215.925049, 5637.412598 1215.5, 5637.625 1214.224976, 5638.262695 1208.699951, 5638.049805 1204.662476, 5637.625 1202.962524, 5633.375 1201.262451, 5620.625 1198.925049, 5619.987305 1198.925049))"
125286,"POLYGON ((5582.375 1197.224976, 5576.424805 1199.5625, 5575.149902 1206.574951, 5574.9375 1213.800049, 5575.787598 1223.574951, 5582.162598 1226.762451, 5583.862305 1226.974976, 5587.475098 1226.550049, 5593.212402 1205.724976, 5592.149902 1200.412476, 5591.087402 1197.650024, 5583.225098 1197.224976, 5582.375 1197.224976))"
125287,"POLYGON ((5593.424805 1205.9375, 5587.475098 1226.762451, 5590.875 1228.887451, 5593.212402 1229.525024, 5594.700195 1228.887451, 5611.0625 1215.074951, 5612.125 1214.012451, 5612.975098 1210.400024, 5603.412598 1208.912476, 5599.162598 1208.0625, 5597.887695 1207.637451, 5593.637695 1205.9375, 5593.424805 1205.9375))"
125288,"POLYGON ((5618.924805 1201.262451, 5615.3125 1204.449951, 5613.1875 1209.762451, 5612.549805 1212.3125, 5612.337402 1214.224976, 5615.3125 1218.262451, 5625.9375 1217.837524, 5629.549805 1216.775024, 5635.5 1215.925049, 5632.737305 1212.525024, 5629.549805 1209.337524, 5619.350098 1201.262451, 5618.924805 1201.262451))"
125289,"POLYGON ((5635.287598 1216.137451, 5632.524902 1216.775024, 5629.549805 1216.987549, 5625.9375 1218.050049, 5615.524902 1218.474976, 5617.862305 1222.512451, 5624.875 1227.400024, 5628.912598 1229.949951, 5629.975098 1228.887451, 5632.524902 1224.849976, 5634.225098 1221.449951, 5635.924805 1216.137451, 5635.287598 1216.137451))"
125290,"POLYGON ((5612.125 1214.224976, 5600.862305 1224, 5597.462402 1226.550049, 5594.912598 1229.099976, 5604.262695 1232.5, 5610.212402 1235.050049, 5613.612305 1236.75, 5614.462402 1234.199951, 5615.524902 1227.824951, 5617.649902 1222.300049, 5615.524902 1218.6875, 5612.762695 1214.862549, 5612.125 1214.224976))"
125291,"POLYGON ((5617.862305 1222.724976, 5615.737305 1227.824951, 5614.674805 1234.199951, 5613.825195 1236.324951, 5615.524902 1253.537476, 5630.825195 1250.987549, 5632.100098 1248.4375, 5631.674805 1243.974976, 5630.612305 1239.9375, 5630.612305 1233.987549, 5629.125 1230.162476, 5618.075195 1222.724976, 5617.862305 1222.724976))"
125292,"POLYGON ((5594.487305 1229.099976, 5593.424805 1229.525024, 5593.424805 1229.949951, 5597.25 1239.9375, 5599.375 1253.962524, 5608.9375 1260.125, 5609.787598 1260.125, 5615.3125 1253.75, 5614.674805 1243.974976, 5613.612305 1236.962524, 5604.262695 1232.712524, 5594.700195 1229.099976, 5594.487305 1229.099976))"
125293,"POLYGON ((5574.9375 1223.787476, 5566.862305 1225.699951, 5563.25 1229.737549, 5563.887695 1241.849976, 5562.1875 1254.175049, 5562.825195 1256.300049, 5566.4375 1257.150024, 5581.737305 1252.050049, 5581.737305 1239.512451, 5584.712402 1229.737549, 5581.950195 1226.762451, 5576 1223.787476, 5574.9375 1223.787476))"
125294,"POLYGON ((5589.387695 1229.099976, 5585.987305 1229.525024, 5584.712402 1230.162476, 5582.162598 1238.449951, 5581.737305 1242.699951, 5581.950195 1252.050049, 5588.112305 1256.512451, 5599.162598 1254.175049, 5597.674805 1242.912476, 5595.762695 1236.112549, 5593.212402 1229.737549, 5590.450195 1229.099976, 5589.387695 1229.099976))"
125295,"POLYGON ((5581.524902 1252.262451, 5566.862305 1257.150024, 5566.862305 1257.574951, 5573.237305 1264.375, 5576.212402 1269.050049, 5584.924805 1267.5625, 5586.412598 1267.137451, 5586.837402 1266.712524, 5587.6875 1259.487549, 5588.325195 1256.724976, 5584.924805 1254.599976, 5581.950195 1252.262451, 5581.524902 1252.262451))"
125296,"POLYGON ((5631.037598 1250.987549, 5624.875 1252.474976, 5615.524902 1253.75, 5610 1260.125, 5609.787598 1262.462524, 5610.424805 1268.412476, 5612.337402 1275.212524, 5614.25 1278.612549, 5619.774902 1283.5, 5636.774902 1273.300049, 5637.837402 1264.162476, 5631.25 1250.987549, 5631.037598 1250.987549))"
125297,"POLYGON ((5599.375 1254.175049, 5589.174805 1256.512451, 5588.325195 1257.150024, 5586.837402 1267.137451, 5588.325195 1269.6875, 5589.174805 1274.787476, 5593.212402 1277.125, 5595.975098 1278.400024, 5610.212402 1280.737549, 5610.850098 1271.8125, 5609.149902 1260.762451, 5599.587402 1254.387451, 5599.375 1254.175049))"
125298,"POLYGON ((5586.625 1267.137451, 5584.924805 1267.775024, 5576.212402 1269.262451, 5575.149902 1275.637451, 5572.8125 1282.862549, 5581.3125 1288.387451, 5582.799805 1289.237549, 5583.012695 1289.025024, 5586.412598 1282.012451, 5588.962402 1274.574951, 5588.112305 1269.6875, 5586.837402 1267.349976, 5586.625 1267.137451))"
138775,"POLYGON ((5846.087402 1236.537476, 5839.5 1238.025024, 5833.125 1242.912476, 5829.725098 1250.775024, 5830.149902 1258.425049, 5835.674805 1266.712524, 5855.012695 1268.837524, 5861.8125 1261.1875, 5862.875 1249.712524, 5860.537598 1244.1875, 5856.712402 1239.9375, 5846.9375 1236.537476, 5846.087402 1236.537476))"
138776,"POLYGON ((5835.25 1266.925049, 5823.5625 1276.487549, 5821.649902 1281.800049, 5822.075195 1289.662476, 5829.725098 1298.800049, 5845.450195 1299.650024, 5850.975098 1297.737549, 5856.712402 1290.9375, 5859.6875 1282.862549, 5859.475098 1276.699951, 5854.799805 1268.837524, 5837.375 1266.925049, 5835.25 1266.925049))"
138777,"POLYGON ((5794.875 1297.737549, 5788.075195 1308.574951, 5782.549805 1319.412476, 5789.5625 1322.387451, 5797.212402 1321.324951, 5806.987305 1320.6875, 5811.662598 1314.949951, 5811.237305 1310.0625, 5808.6875 1304.962524, 5803.162598 1300.074951, 5799.125 1298.375, 5795.087402 1297.949951, 5794.875 1297.737549))"
138778,"POLYGON ((5829.725098 1299.012451, 5823.137695 1305.387451, 5820.799805 1314.737549, 5833.125 1331.3125, 5836.524902 1331.737549, 5841.837402 1331.099976, 5847.787598 1328.125, 5852.25 1323.025024, 5854.799805 1314.3125, 5853.524902 1307.512451, 5847.787598 1300.287476, 5837.375 1299.012451, 5829.725098 1299.012451))"
138779,"POLYGON ((5805.287598 1320.900024, 5797.212402 1321.537476, 5795.299805 1321.75, 5789.987305 1322.599976, 5793.174805 1329.612549, 5794.875 1336.199951, 5800.1875 1345.762451, 5800.825195 1346.1875, 5802.3125 1345.974976, 5804.649902 1344.699951, 5805.5 1328.974976, 5806.987305 1320.900024, 5805.287598 1320.900024))"
138780,"POLYGON ((5814.212402 1314.525024, 5811.875 1314.737549, 5806.987305 1321.112549, 5804.649902 1344.912476, 5809.112305 1347.462524, 5814.637695 1348.525024, 5820.587402 1347.887451, 5826.112305 1345.125, 5830.787598 1340.025024, 5833.125 1331.949951, 5820.799805 1315.162476, 5816.549805 1314.525024, 5814.212402 1314.525024))"
138781,"POLYGON ((5878.600098 1328.337524, 5874.350098 1328.974976, 5869.674805 1331.3125, 5864.149902 1338.112549, 5862.875 1345.550049, 5865.637695 1355.112549, 5877.962402 1351.712524, 5897.725098 1349.587524, 5897.299805 1342.150024, 5894.537598 1336.199951, 5889.225098 1331.525024, 5879.450195 1328.337524, 5878.600098 1328.337524))"
138782,"POLYGON ((5897.299805 1349.800049, 5877.962402 1351.925049, 5865.637695 1355.324951, 5867.762695 1362.974976, 5872.012695 1367.650024, 5877.112305 1370.412476, 5882 1371.262451, 5889.225098 1369.987549, 5895.8125 1364.887451, 5898.575195 1358.300049, 5898.575195 1352.5625, 5897.725098 1349.800049, 5897.299805 1349.800049))"
138783,"POLYGON ((5832.0625 1400.162476, 5817.612305 1405.262451, 5808.262695 1413.550049, 5805.287598 1420.5625, 5805.924805 1429.275024, 5810.8125 1436.074951, 5826.537598 1437.5625, 5833.762695 1429.912476, 5848.850098 1416.525024, 5845.875 1406.962524, 5841.200195 1402.712524, 5832.700195 1400.162476, 5832.0625 1400.162476))"
138784,"POLYGON ((5849.0625 1416.525024, 5833.975098 1429.912476, 5828.875 1437.137451, 5833.549805 1445, 5846.725098 1450.3125, 5853.100098 1447.974976, 5859.262695 1442.025024, 5861.8125 1435.224976, 5861.174805 1427.362549, 5858.837402 1422.900024, 5855.225098 1419.287476, 5849.274902 1416.737549, 5849.0625 1416.525024))"
